change_shpt,cost,customer_ID,policy,policy_change,time_diff
0,663,148685,3,0,0
0,592,148681,1,0,16
0,641,148679,3,0,4
0,683,148677,1,0,1
2,629,148675,3,1,2
0,643,148671,1,0,22
0,675,148669,3,0,2
0,582,148667,2,0,0
0,589,148665,1,0,0
0,599,148663,1,0,3
0,607,148661,2,0,1
0,717,148657,1,0,6
0,678,148655,3,0,1
0,665,148583,2,0,0
0,645,148577,3,0,0
4,640,148581,3,1,3
0,610,148569,3,0,1
0,681,148559,3,0,23
0,704,148561,2,0,1
0,694,148615,3,0,0
3,639,148621,3,1,7
0,653,148609,2,0,23
0,674,148607,3,0,0
0,661,148605,1,0,0
0,583,148593,1,0,0
0,619,148597,3,0,20
0,616,148595,3,0,0
0,604,148519,3,0,4
3,634,148521,3,1,19
0,645,148497,4,0,0
0,651,148509,3,0,3
0,709,148547,3,0,1
0,598,148545,2,0,2
0,671,148543,1,0,3
0,716,148557,1,0,0
0,670,148555,3,0,2
0,658,148553,1,0,0
0,624,148529,3,0,2
0,748,148539,4,0,23
0,553,148537,1,0,20
0,654,148447,1,0,0
0,656,148453,3,0,1
0,677,148457,1,0,23
0,617,148459,3,0,20
0,629,148461,3,0,15
0,650,148431,2,0,0
0,667,148433,2,0,0
0,607,148441,1,0,0
0,625,148443,2,0,4
0,639,148485,3,0,23
0,588,148487,3,0,22
0,550,148493,2,0,19
0,618,148491,1,0,3
0,725,148465,1,0,1
0,613,148463,4,0,3
0,607,148477,3,0,1
0,666,148475,1,0,21
0,677,150385,3,0,4
0,670,150397,3,0,20
0,687,150411,2,0,22
0,621,150413,1,0,22
0,669,150409,1,0,23
0,601,150365,2,0,2
0,612,150363,3,0,23
0,667,150359,3,0,5
0,627,150373,1,0,0
0,642,150381,1,0,0
0,633,150379,3,0,14
0,690,150447,1,0,1
0,610,150455,2,0,3
0,611,150459,3,0,19
0,612,150461,1,0,5
0,680,150463,1,0,23
5,695,150465,3,1,1
0,622,150471,2,0,1
0,667,150473,3,0,2
0,649,150415,1,0,0
0,647,150427,1,0,0
0,608,150431,2,0,23
0,686,150441,3,0,18
0,590,150443,2,0,0
0,684,150267,1,0,0
0,580,150269,1,0,0
0,564,150265,3,0,0
0,584,150259,2,0,17
0,674,150261,3,0,0
4,681,150279,4,1,0
0,588,150281,1,0,0
0,635,150273,2,0,2
0,584,150237,1,0,23
0,632,150229,2,0,23
0,561,150227,1,0,23
0,704,150253,2,0,1
0,623,150247,3,0,4
7,619,150239,3,1,0
0,648,150331,2,0,0
0,614,150319,2,0,3
0,668,150321,2,0,22
0,683,150323,2,0,0
0,653,150325,3,0,18
0,599,150343,1,0,23
0,581,150335,1,0,0
0,692,150337,3,0,0
0,600,150339,3,0,3
0,613,150341,3,0,0
0,640,150297,1,0,4
4,627,150301,2,1,17
0,612,150289,1,0,0
0,662,150293,3,0,0
0,601,150291,1,0,0
0,652,150311,3,0,4
0,594,150317,3,0,0
8,643,150315,3,1,3
0,632,150309,2,0,23
3,682,150149,1,1,0
0,702,150153,3,0,1
0,692,150133,3,0,1
0,609,150141,3,0,8
0,584,150139,4,0,17
0,649,150111,3,0,3
0,594,150123,1,0,2
0,648,150099,3,0,20
0,598,150101,2,0,0
0,646,150107,3,0,1
0,647,150209,2,0,1
0,601,150207,3,0,21
0,700,150213,2,0,0
0,624,150211,1,0,0
0,680,150217,2,0,0
0,710,150221,1,0,6
0,532,150179,1,0,0
0,644,150183,2,0,0
0,625,150187,1,0,4
0,688,150189,1,0,0
0,618,150161,1,0,18
0,634,150169,2,0,0
0,705,150171,1,0,23
0,638,150173,3,0,0
0,641,150029,1,0,17
0,720,150023,1,0,0
0,639,150021,2,0,19
0,537,150019,1,0,0
0,638,150017,3,0,0
0,587,150013,3,0,0
0,604,150009,3,0,3
0,697,150007,2,0,2
0,663,149995,1,0,2
0,652,149997,3,0,0
0,610,149989,1,0,0
0,695,149983,3,0,0
0,624,149985,1,0,0
0,580,149979,3,0,4
0,647,149981,4,0,22
0,605,149975,1,0,0
0,650,149971,1,0,0
0,664,149969,3,0,2
0,582,150089,2,0,1
0,722,150091,3,0,5
3,583,150083,1,1,4
0,662,150073,3,0,0
2,666,150071,3,1,22
0,627,150065,1,0,20
0,680,150069,4,0,2
0,730,150049,1,0,20
0,582,150031,3,0,0
0,734,150033,2,0,22
0,561,150037,1,0,5
0,572,149841,1,0,0
0,648,149845,3,0,5
0,730,149843,3,0,0
0,724,149861,1,0,0
0,537,149863,1,0,1
0,694,149869,3,0,0
0,678,149867,2,0,20
0,641,149879,2,0,1
0,663,149881,2,0,0
0,642,149883,3,0,6
4,613,149885,1,1,1
0,739,149887,1,0,3
0,625,149893,2,0,2
0,678,149895,3,0,23
0,605,149901,1,0,3
0,677,149905,3,0,1
0,729,149903,3,0,1
0,655,149917,1,0,6
0,622,149913,2,0,0
0,659,149923,1,0,23
0,602,149921,2,0,3
0,593,149919,3,0,0
0,720,149933,2,0,0
0,700,149931,2,0,20
0,655,149945,1,0,0
0,668,149955,3,0,18
0,694,149957,3,0,23
0,643,149951,2,0,1
0,546,149953,1,0,0
0,603,149719,2,0,1
0,647,149713,4,0,8
2,655,149711,1,1,0
0,655,149717,1,0,21
0,695,149741,2,0,4
0,648,149729,3,0,0
0,643,149733,3,0,6
0,556,149751,1,0,0
2,614,149755,3,1,1
0,609,149747,1,0,3
7,632,149767,1,1,5
0,696,149765,3,0,2
0,593,149789,2,0,0
0,650,149777,3,0,0
3,632,149805,2,1,20
0,620,149801,3,0,6
0,590,149791,1,0,18
0,590,149819,3,0,0
0,664,149835,3,0,3
0,652,149837,2,0,0
0,546,149827,1,0,20
0,600,149825,3,0,0
5,608,149609,3,1,5
0,614,149589,2,0,3
0,631,149593,3,0,19
0,645,149595,2,0,0
0,700,149633,3,0,0
0,608,149637,3,0,0
0,599,149641,2,0,0
0,568,149645,2,0,0
0,632,149615,2,0,0
0,677,149625,3,0,22
0,640,149623,3,0,4
0,607,149667,3,0,5
0,720,149669,1,0,0
0,643,149663,2,0,1
0,668,149665,1,0,3
0,621,149675,1,0,0
0,671,149677,1,0,0
0,650,149653,2,0,0
0,643,149647,1,0,2
0,649,149649,2,0,0
0,664,149699,3,0,0
0,600,149695,1,0,21
0,582,149709,3,0,0
0,593,149707,1,0,3
0,660,149703,1,0,5
0,688,149681,1,0,18
0,681,149693,3,0,0
0,608,149479,3,0,5
5,651,149481,2,1,4
0,629,149483,2,0,18
0,609,149485,3,0,18
0,713,149471,4,0,1
0,614,149475,3,0,22
0,660,149477,4,0,18
0,597,149465,2,0,1
0,669,149469,1,0,1
0,669,149455,3,0,21
0,700,149513,4,0,3
0,675,149515,3,0,22
3,695,149503,1,1,23
0,664,149495,3,0,22
0,577,149501,1,0,5
0,617,149499,3,0,3
0,689,149493,4,0,0
0,658,149545,1,0,0
0,626,149535,1,0,20
0,640,149531,3,0,1
0,632,149533,2,0,22
0,603,149527,2,0,0
0,670,149525,3,0,7
0,594,149575,1,0,23
0,596,149569,3,0,0
0,666,149565,1,0,23
0,620,149563,3,0,0
0,629,149557,3,0,6
0,676,149555,2,0,3
0,601,149551,1,0,20
0,670,151359,4,0,22
0,644,151361,3,0,5
0,610,151367,3,0,0
0,682,151371,3,0,22
0,646,151373,1,0,0
6,649,151345,2,1,4
0,658,151347,1,0,23
0,625,151349,3,0,0
0,602,151351,2,0,0
9,671,151355,1,1,23
0,650,151357,1,0,4
0,645,151329,3,0,1
0,375,151327,2,0,0
0,653,151331,2,0,4
3,672,151337,2,1,23
0,594,151339,3,0,0
0,592,151313,2,0,0
0,596,151311,3,0,5
0,693,151317,2,0,0
4,757,151315,1,1,23
2,552,151319,1,1,20
0,600,151325,3,0,2
0,666,151323,3,0,22
0,670,151301,1,0,23
0,720,151295,4,0,0
0,554,151309,1,0,0
0,626,151303,3,0,0
0,669,151281,3,0,2
0,655,151291,1,0,0
0,658,151293,3,0,0
0,739,151289,1,0,20
0,625,151267,2,0,1
0,707,151265,3,0,4
0,610,151273,1,0,0
5,689,151271,1,1,23
0,644,151249,1,0,1
3,618,151247,1,1,0
0,664,151259,3,0,5
0,612,151257,1,0,3
0,589,151499,2,0,0
0,746,151501,4,0,0
0,670,151487,1,0,2
0,623,151489,2,0,0
0,623,151493,3,0,3
0,645,151481,2,0,0
0,697,151483,1,0,0
0,680,151485,3,0,0
0,712,151471,2,0,0
0,678,151473,1,0,18
0,579,151475,3,0,0
0,607,151463,3,0,0
0,628,151469,3,0,2
0,719,151467,4,0,21
0,664,151449,2,0,0
0,681,151447,1,0,23
0,639,151441,2,0,18
0,591,151439,2,0,0
0,664,151431,3,0,3
0,571,151433,1,0,0
0,561,151429,2,0,0
0,663,151423,3,0,23
0,584,151419,2,0,1
0,659,151421,2,0,6
3,637,151415,2,1,5
0,631,151413,3,0,1
0,598,151409,1,0,0
0,634,151403,3,0,5
0,614,151397,3,0,1
0,679,151389,3,0,2
0,578,151387,2,0,23
0,643,151383,3,0,0
0,660,151381,3,0,0
0,646,151087,2,0,20
0,591,151099,4,0,0
0,676,151105,2,0,1
0,655,151103,3,0,0
3,579,151113,1,1,1
0,555,151117,1,0,3
0,621,151115,3,0,0
0,699,151063,2,0,2
0,646,151071,2,0,0
2,647,151075,1,1,3
0,667,151077,3,0,21
0,654,151079,1,0,0
0,566,151023,1,0,1
0,712,151033,1,0,0
0,669,151041,3,0,23
0,724,151049,3,0,2
0,608,150997,1,0,16
0,672,150991,3,0,22
0,630,151011,2,0,20
0,670,151017,4,0,4
6,667,151225,2,1,1
0,612,151223,2,0,1
0,671,151215,2,0,0
0,657,151221,3,0,0
0,554,151219,1,0,0
0,680,151241,2,0,0
0,617,151243,1,0,0
0,585,151233,1,0,20
0,678,151231,3,0,23
0,608,151237,2,0,21
0,648,151191,1,0,22
0,663,151197,3,0,4
0,618,151185,1,0,18
0,732,151189,3,0,2
0,631,151207,3,0,0
0,589,151209,1,0,23
0,675,151211,3,0,0
0,660,151213,2,0,0
0,603,151201,2,0,20
0,587,151165,2,0,20
0,637,151163,2,0,0
0,684,151171,3,0,0
0,667,151131,1,0,0
0,603,151127,3,0,17
0,683,151129,3,0,18
0,661,151123,3,0,1
0,606,151125,1,0,0
0,637,151119,1,0,1
0,619,151147,2,0,0
0,676,151149,1,0,19
0,679,151143,3,0,0
0,540,151145,1,0,0
0,615,151137,3,0,0
0,649,150821,3,0,0
0,654,150819,1,0,4
2,654,150815,1,1,2
0,629,150805,1,0,0
0,558,150801,1,0,2
5,672,150813,3,1,22
0,619,150811,3,0,1
0,684,150809,3,0,1
0,573,150807,2,0,23
0,664,150849,1,0,0
0,619,150859,1,0,0
0,677,150857,3,0,1
0,634,150835,3,0,0
0,644,150837,3,0,1
0,621,150833,4,0,0
0,626,150845,2,0,20
0,629,150839,3,0,17
0,638,150841,3,0,21
2,598,150753,4,1,0
0,639,150751,3,0,0
0,645,150757,2,0,1
0,620,150755,3,0,1
0,638,150761,3,0,0
0,669,150759,3,0,0
5,662,150763,4,1,6
0,619,150737,2,0,5
5,663,150735,4,1,3
0,632,150741,3,0,19
0,565,150747,4,0,0
0,632,150785,3,0,0
0,676,150797,1,0,0
0,682,150767,3,0,21
0,639,150957,1,0,4
0,548,150955,1,0,5
0,586,150937,1,0,16
0,598,150931,1,0,19
0,577,150929,2,0,19
6,622,150987,3,1,20
0,657,150983,1,0,20
0,640,150985,3,0,22
0,648,150981,2,0,0
0,657,150975,3,0,1
0,648,150971,4,0,0
0,642,150967,2,0,21
0,652,150969,3,0,4
0,609,150963,1,0,5
0,610,150965,1,0,4
0,686,150959,2,0,0
0,573,150887,1,0,23
0,679,150891,3,0,21
0,618,150881,3,0,20
0,638,150883,2,0,0
0,650,150871,3,0,2
0,686,150877,2,0,0
0,724,150875,3,0,18
0,665,150863,2,0,3
6,542,150867,1,1,4
0,585,150913,1,0,18
0,638,150915,1,0,2
0,556,150905,1,0,23
2,542,150909,1,1,2
3,668,150897,4,1,3
0,650,150899,3,0,23
10,543,150901,1,1,2
0,561,150549,3,0,0
0,717,150557,3,0,4
0,622,150565,1,0,1
0,625,150571,3,0,22
3,696,150573,1,1,0
0,629,150567,1,0,2
0,605,150575,3,0,19
0,574,150585,4,0,21
0,674,150583,2,0,22
0,611,150593,3,0,7
0,607,150591,2,0,3
0,609,150599,2,0,0
0,629,150479,2,0,0
0,603,150483,2,0,4
0,669,150485,1,0,2
0,599,150489,2,0,5
0,654,150495,1,0,4
0,628,150501,2,0,2
0,576,150507,3,0,1
0,657,150509,2,0,20
0,594,150511,3,0,20
0,656,150517,1,0,0
0,644,150515,3,0,1
0,591,150519,1,0,19
0,646,150523,1,0,23
0,577,150527,1,0,0
0,610,150531,3,0,22
3,627,150683,3,1,6
0,621,150685,4,0,1
0,644,150681,2,0,4
0,653,150677,3,0,4
0,554,150701,1,0,18
0,607,150691,1,0,3
0,641,150687,2,0,1
0,645,150717,3,0,22
0,624,150703,3,0,0
0,642,150731,2,0,22
0,584,150729,2,0,0
0,607,150721,3,0,0
0,696,150719,2,0,20
0,667,150619,3,0,22
0,592,150621,3,0,3
0,635,150607,1,0,18
0,645,150609,1,0,1
0,620,150631,2,0,2
0,727,150633,1,0,4
0,673,150629,3,0,0
0,650,150649,3,0,3
0,590,150647,1,0,20
0,623,150641,2,0,2
0,600,150639,2,0,0
0,625,150665,2,0,0
0,689,150663,1,0,0
3,639,150669,3,1,21
0,585,150667,3,0,17
0,668,150657,1,0,0
0,717,152333,3,0,21
0,601,152327,3,0,0
0,674,152329,4,0,1
0,589,152323,3,0,21
0,622,152311,3,0,1
0,673,152313,2,0,0
0,589,152307,3,0,23
0,684,152303,1,0,0
0,672,152301,3,0,19
0,607,152299,2,0,0
0,675,152295,3,0,0
0,597,152287,2,0,5
0,627,152285,3,0,0
0,669,152283,3,0,22
0,624,152277,1,0,0
0,672,152273,2,0,0
0,597,152393,1,0,22
0,618,152397,1,0,0
0,585,152383,3,0,21
2,626,152385,3,1,1
0,668,152389,3,0,1
0,574,152379,2,0,2
0,609,152361,3,0,2
0,599,152363,2,0,0
0,661,152353,3,0,0
0,764,152351,4,0,16
0,592,152355,1,0,0
0,620,152341,2,0,0
0,601,152339,1,0,3
0,594,152451,3,0,0
0,699,152453,3,0,0
3,615,152449,3,1,5
2,695,152459,3,1,19
0,649,152455,3,0,0
0,631,152435,3,0,0
0,595,152433,1,0,19
0,699,152443,1,0,2
0,653,152439,1,0,22
0,613,152441,3,0,0
0,658,152421,3,0,0
0,617,152415,3,0,18
0,632,152425,2,0,0
0,688,152423,4,0,1
0,619,152405,3,0,0
0,614,152401,2,0,0
0,720,152413,3,0,0
0,577,152411,3,0,23
0,617,152495,1,0,0
0,592,152503,3,0,0
0,624,152505,2,0,0
2,656,152507,3,1,0
0,669,152509,1,0,0
0,654,152487,2,0,5
0,680,152465,4,0,0
4,632,152061,2,1,0
0,626,152059,3,0,0
0,627,152057,3,0,0
0,715,152049,1,0,0
0,692,152047,2,0,0
0,591,152075,3,0,0
0,581,152071,4,0,21
0,603,152063,1,0,0
0,615,152027,3,0,1
0,685,152029,3,0,23
0,668,152025,3,0,0
0,560,152021,1,0,16
0,580,152017,2,0,0
0,586,152039,2,0,0
0,688,152041,2,0,2
0,634,152035,3,0,0
0,624,152037,4,0,0
0,625,152031,3,0,0
6,624,152033,3,1,19
0,612,152121,3,0,0
0,641,152119,3,0,1
7,621,152125,4,1,21
0,620,152123,1,0,4
0,746,152113,3,0,2
0,622,152135,3,0,2
0,644,152127,3,0,22
4,674,152133,3,1,1
0,637,152091,2,0,1
0,627,152093,1,0,4
0,655,152085,3,0,1
0,613,152103,3,0,0
0,637,152095,2,0,5
0,626,152099,3,0,0
0,713,152181,3,0,3
0,618,152179,3,0,0
0,572,152175,1,0,2
0,623,152189,1,0,0
0,700,152185,3,0,22
0,635,152183,1,0,20
0,728,152203,2,0,0
0,566,152155,4,0,3
0,698,152151,4,0,3
0,607,152165,3,0,1
0,644,152159,3,0,0
0,608,152245,3,0,0
0,665,152243,3,0,3
0,613,152249,3,0,3
0,614,152259,3,0,0
0,729,152263,3,0,23
0,606,152267,3,0,0
0,621,152209,2,0,5
8,636,152211,1,1,2
0,608,152219,2,0,1
0,626,152221,2,0,2
0,619,152229,1,0,5
0,645,152231,1,0,2
2,615,151785,4,1,2
0,672,151777,3,0,1
0,569,151775,1,0,18
0,621,151769,4,0,1
0,613,151767,1,0,20
0,702,151761,2,0,0
0,624,151815,3,0,0
0,674,151817,4,0,1
0,616,151819,2,0,18
0,578,151821,3,0,1
0,629,151809,3,0,0
0,559,151801,1,0,1
0,667,151805,3,0,1
0,603,151795,4,0,19
0,594,151797,3,0,6
0,626,151853,3,0,0
0,606,151847,2,0,0
0,665,151839,2,0,0
0,660,151837,2,0,0
0,684,151831,1,0,23
0,594,151829,3,0,0
0,631,151827,3,0,0
0,753,151881,3,0,0
0,633,151875,1,0,1
0,597,151867,1,0,21
0,607,151857,1,0,17
0,618,151889,3,0,3
0,556,151893,2,0,1
0,577,151895,3,0,23
0,593,151899,3,0,22
0,652,151935,2,0,18
0,647,151941,3,0,7
0,690,151927,1,0,0
0,627,151929,3,0,18
0,646,151931,2,0,0
0,682,151933,3,0,7
0,563,151971,3,0,2
0,685,151969,1,0,18
0,663,151977,3,0,5
0,701,151955,1,0,0
0,604,151963,2,0,23
0,647,151959,2,0,0
0,601,152003,3,0,0
0,564,152001,1,0,3
0,617,152007,1,0,23
0,569,151983,1,0,23
0,615,151985,1,0,0
0,644,151991,3,0,19
0,686,151993,1,0,0
0,686,151513,1,0,22
0,600,151515,3,0,0
0,581,151503,2,0,4
6,648,151505,1,1,0
0,662,151509,3,0,0
0,676,151527,1,0,21
0,550,151521,2,0,0
0,607,151523,4,0,22
0,618,151525,1,0,23
2,628,151545,3,1,7
0,659,151547,2,0,0
3,638,151535,2,1,18
0,649,151539,2,0,3
0,562,151559,2,0,4
0,582,151553,1,0,1
0,626,151551,2,0,19
0,609,151579,3,0,23
0,629,151571,1,0,21
0,650,151573,3,0,0
0,583,151569,2,0,0
0,669,151597,3,0,0
0,621,151591,2,0,13
0,641,151613,2,0,1
0,694,151611,1,0,22
0,612,151601,3,0,2
0,645,151599,1,0,1
0,562,151627,1,0,0
0,624,151623,3,0,8
2,647,151615,2,1,19
0,582,151631,1,0,0
0,639,151637,3,0,1
0,706,151639,1,0,1
0,643,151643,1,0,3
0,619,151647,3,0,22
0,626,151651,2,0,1
0,623,151653,1,0,0
0,647,151655,3,0,1
0,596,151661,1,0,0
0,616,151663,1,0,0
0,681,151669,1,0,22
0,614,151677,4,0,0
0,586,151675,2,0,0
0,709,151679,1,0,6
0,676,151693,2,0,1
2,667,151701,1,1,0
0,677,151695,3,0,5
0,607,151707,4,0,0
0,607,151713,2,0,1
0,649,151719,3,0,1
0,628,151731,1,0,0
0,691,151729,3,0,23
0,630,151741,1,0,0
0,700,151735,1,0,20
0,608,151749,1,0,5
0,771,151745,1,0,5
0,555,151757,1,0,0
8,645,151753,1,1,23
0,607,151751,2,0,20
0,650,120887,2,0,1
0,623,120889,3,0,3
0,719,120893,3,0,0
0,676,120879,3,0,1
0,620,120885,3,0,0
0,528,120873,1,0,0
0,643,120877,1,0,21
0,650,120857,2,0,2
0,640,120855,3,0,22
0,631,120849,2,0,0
0,608,120853,2,0,0
0,675,120835,3,0,1
0,569,120831,1,0,2
0,612,120827,3,0,0
0,600,120825,3,0,2
0,615,120819,1,0,22
2,629,120817,1,1,3
0,611,120813,2,0,22
0,548,120811,1,0,0
0,627,120809,1,0,0
0,632,120807,1,0,22
2,651,120805,3,1,0
0,653,120803,2,0,0
3,669,120795,1,1,22
0,595,120793,3,0,0
0,677,120791,3,0,4
0,654,120787,2,0,0
0,678,121025,4,0,23
0,603,121027,1,0,2
5,718,121029,3,1,0
0,593,121037,3,0,16
0,663,121007,3,0,1
0,638,121009,3,0,22
0,676,121013,3,0,0
0,554,121015,1,0,3
0,670,121021,4,0,18
0,685,120993,3,0,0
0,608,120991,2,0,22
0,640,120997,4,0,1
0,680,121001,3,0,0
0,657,120977,3,0,0
0,637,120975,2,0,19
0,618,120981,2,0,0
0,611,120985,3,0,20
0,621,120989,3,0,0
0,670,120959,3,0,0
0,633,120971,2,0,3
0,674,120973,3,0,0
0,641,120943,4,0,17
0,693,120945,3,0,0
0,627,120951,1,0,0
0,610,120953,3,0,0
0,651,120933,3,0,2
0,586,120931,1,0,18
0,647,120929,3,0,7
0,575,120927,3,0,1
0,614,120941,2,0,14
0,670,120939,3,0,0
0,614,120937,2,0,0
0,632,120917,3,0,4
0,617,120913,3,0,1
7,601,120911,4,1,2
4,571,120925,2,1,22
0,586,120923,3,0,0
0,614,120921,1,0,2
2,727,120919,3,1,20
0,643,121143,3,0,20
0,640,121141,3,0,1
0,655,121139,1,0,0
0,697,121161,3,0,4
0,634,121159,3,0,0
0,668,121163,4,0,1
0,594,121113,3,0,3
0,685,121115,1,0,1
0,621,121117,2,0,0
2,639,121103,2,1,2
0,599,121109,3,0,22
0,629,121127,2,0,2
0,685,121129,3,0,0
0,650,121123,3,0,22
0,608,121085,3,0,22
0,633,121071,1,0,0
0,604,121095,3,0,21
0,622,121093,1,0,0
0,655,121091,3,0,0
0,650,121047,3,0,0
0,566,121049,2,0,0
0,601,121043,2,0,0
0,641,121039,3,0,4
0,601,121041,2,0,19
0,686,121067,1,0,4
0,631,121069,1,0,2
0,609,121065,2,0,23
0,629,121055,1,0,0
0,631,121265,1,0,22
0,652,121269,4,0,20
0,573,121267,1,0,0
0,581,121271,3,0,0
0,549,121277,1,0,0
0,555,121281,1,0,0
0,766,121283,3,0,4
0,739,121289,1,0,4
0,600,121287,1,0,0
0,636,121231,1,0,4
0,694,121233,3,0,4
0,709,121245,2,0,1
0,658,121247,2,0,0
0,650,121249,2,0,20
0,647,121251,2,0,0
0,678,121255,3,0,2
0,660,121205,1,0,0
0,631,121199,2,0,0
0,565,121211,2,0,0
0,619,121209,1,0,2
0,667,121217,2,0,3
0,521,121173,1,0,0
0,569,121167,2,0,0
0,622,121177,2,0,1
7,621,121187,2,1,18
0,616,121183,2,0,19
0,612,121185,2,0,1
0,671,121195,1,0,0
0,615,121197,1,0,0
0,709,121191,3,0,21
0,569,121389,1,0,20
0,628,121387,3,0,2
0,661,121385,1,0,13
0,702,121381,1,0,21
0,677,121379,3,0,0
0,581,121377,2,0,0
0,641,121369,2,0,2
0,631,121365,1,0,0
0,604,121419,2,0,3
0,593,121421,1,0,0
2,616,121417,2,1,21
0,630,121407,3,0,7
0,706,121409,3,0,0
0,601,121403,3,0,2
0,662,121405,2,0,0
0,654,121399,3,0,20
0,662,121395,2,0,0
0,639,121319,3,0,2
0,615,121325,3,0,0
0,594,121311,1,0,0
0,579,121317,1,0,1
0,594,121303,2,0,0
0,589,121309,3,0,8
0,718,121307,4,0,5
0,578,121297,1,0,2
0,715,121301,3,0,2
3,670,121299,3,1,1
0,664,121353,1,0,23
0,612,121343,1,0,0
0,564,121331,1,0,0
0,598,121333,3,0,23
5,646,121505,3,1,0
0,645,121503,2,0,20
0,634,121513,3,0,19
0,615,121511,1,0,4
0,590,121493,3,0,0
0,637,121489,3,0,2
0,629,121487,3,0,21
0,597,121499,3,0,0
0,600,121497,1,0,0
0,598,121495,3,0,1
8,687,121537,3,1,23
0,600,121547,2,0,0
0,636,121523,1,0,0
0,659,121525,2,0,22
0,654,121519,1,0,1
0,643,121529,2,0,0
0,599,121443,1,0,3
0,651,121449,4,0,0
0,676,121425,2,0,22
0,656,121423,1,0,23
0,603,121429,3,0,20
4,656,121427,2,1,0
0,673,121431,1,0,20
0,652,121435,3,0,0
0,674,121473,4,0,0
0,610,121481,1,0,0
0,615,121455,1,0,2
0,596,121465,3,0,0
5,630,121627,1,1,1
0,681,121623,2,0,2
0,599,121625,2,0,18
0,680,121615,3,0,0
0,655,121645,1,0,0
0,647,121661,3,0,21
0,641,121659,2,0,0
0,657,121649,2,0,23
0,696,121677,3,0,2
0,692,121673,2,0,0
0,655,121669,2,0,0
0,577,121667,3,0,1
0,675,121563,3,0,3
0,678,121551,3,0,0
0,624,121577,2,0,0
0,638,121569,4,0,20
0,658,121593,3,0,0
0,618,121585,3,0,21
0,617,121583,2,0,2
0,608,121609,4,0,20
0,644,121607,2,0,5
0,705,121613,1,0,5
0,663,121601,3,0,23
0,671,121599,4,0,2
0,603,121747,2,0,1
0,604,121745,2,0,1
0,648,121757,3,0,0
0,638,121763,2,0,0
0,708,121765,2,0,0
0,618,121759,3,0,1
0,684,121761,1,0,16
2,658,121769,3,1,0
0,635,121779,3,0,4
0,609,121777,2,0,1
0,577,121789,4,0,8
0,644,121785,3,0,0
0,625,121795,1,0,20
0,587,121805,2,0,0
0,674,121801,1,0,3
0,576,121683,1,0,0
0,713,121691,3,0,19
0,640,121693,2,0,0
2,617,121719,3,1,0
0,661,121725,4,0,21
0,649,121733,4,0,2
0,643,121737,2,0,0
0,616,121741,2,0,1
0,642,121739,2,0,23
0,682,119813,3,0,6
0,675,119809,2,0,0
0,652,119817,2,0,2
0,608,119803,3,0,17
0,674,119799,3,0,22
7,649,119779,3,1,3
0,696,119789,2,0,4
0,626,119785,3,0,1
0,672,119761,3,0,0
0,600,119871,3,0,5
0,747,119873,3,0,2
0,560,119875,1,0,21
2,713,119883,3,1,0
0,610,119857,1,0,1
0,636,119859,2,0,5
0,619,119861,3,0,0
0,617,119841,2,0,23
0,605,119839,1,0,2
0,602,119847,3,0,21
0,648,119851,3,0,0
0,616,119825,2,0,22
0,695,119829,3,0,21
0,512,119827,1,0,2
0,598,119833,2,0,0
0,651,119831,1,0,5
0,633,119835,2,0,23
0,549,119939,1,0,5
0,634,119937,3,0,0
0,651,119931,3,0,3
0,632,119929,1,0,4
2,608,119925,1,1,0
0,626,119915,2,0,16
3,590,119913,2,1,22
0,583,119909,2,0,0
0,615,119903,3,0,0
0,614,119901,3,0,20
0,631,119891,3,0,0
0,633,120011,4,0,0
0,570,120013,2,0,1
8,657,119991,1,1,1
0,637,119993,2,0,0
0,604,119985,2,0,21
0,571,119987,2,0,21
0,645,119977,3,0,0
0,624,119975,4,0,0
0,632,119979,2,0,0
0,598,119971,2,0,2
0,685,119961,3,0,1
0,591,119965,2,0,7
0,658,119953,3,0,4
0,687,119957,1,0,0
2,659,119955,4,1,1
0,558,120053,1,0,1
0,769,120051,3,0,2
5,631,120061,2,1,1
0,615,120059,2,0,0
0,647,120057,3,0,0
0,652,120055,3,0,0
0,616,120067,3,0,4
0,561,120073,1,0,0
0,631,120071,1,0,0
0,641,120015,3,0,23
0,575,120023,1,0,23
0,561,120037,3,0,0
2,695,120033,2,1,0
0,647,120045,2,0,1
0,631,120111,2,0,1
0,668,120125,1,0,18
0,712,120123,3,0,3
0,659,120129,2,0,0
0,635,120127,3,0,21
0,536,120139,1,0,0
0,634,120083,3,0,1
0,612,120087,3,0,23
0,605,120091,1,0,19
0,557,120093,1,0,5
0,643,120101,2,0,22
0,647,120109,3,0,0
10,694,120187,3,1,0
0,620,120181,2,0,5
0,649,120179,1,0,2
0,626,120175,2,0,22
0,640,120203,1,0,0
0,666,120201,1,0,0
0,729,120197,3,0,23
0,538,120195,1,0,0
0,626,120155,3,0,2
0,641,120157,2,0,0
3,682,120151,4,1,0
3,669,120153,3,1,22
0,645,120147,1,0,0
0,627,120145,2,0,5
0,656,120163,2,0,0
0,681,120165,3,0,0
0,661,120159,3,0,1
0,652,120253,1,0,0
0,629,120251,3,0,4
0,671,120241,2,0,2
0,593,120243,2,0,23
0,663,120265,1,0,4
0,625,120263,3,0,3
0,670,120267,3,0,3
0,655,120257,2,0,0
0,606,120255,3,0,0
0,652,120261,4,0,23
0,646,120259,3,0,0
